tokenId,plotId,color,level,grade,grade type,grade value,age,owner
73813,1356,9,1,16814269,1,37053,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73814,1356,10,2,68022044,4,913180,468091,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73815,1356,1,1,17690559,1,913343,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73816,1357,2,1,67500881,4,392017,468091,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73817,1357,1,2,17475975,1,698759,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73818,1357,1,1,33832354,2,277922,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73819,1358,10,1,17463636,1,686420,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73820,1358,1,1,34408584,2,854152,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73821,1358,2,2,67290693,4,181829,468091,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73822,1358,10,1,34449641,2,895209,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73823,1359,10,2,67588322,4,479458,468091,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73824,1359,2,1,17523057,1,745841,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73825,1359,9,1,51186461,3,854813,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73826,1360,10,2,33607631,2,53199,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73827,1360,10,1,68008100,4,899236,468091,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73828,1360,2,1,16989928,1,212712,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73829,1361,10,1,34142318,2,587886,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73830,1361,1,2,67613470,4,504606,468091,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73831,1361,9,1,17066020,1,288804,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73832,1362,10,2,67354562,4,245698,468091,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73833,1362,1,1,16821293,1,44077,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73834,1362,9,1,50493350,3,161702,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73835,1363,10,1,34135040,2,580608,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73836,1363,2,2,67394334,4,285470,468091,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73837,1363,9,1,17579033,1,801817,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73838,1364,1,1,51134930,3,803282,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73839,1364,9,2,67377029,4,268165,468091,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73840,1364,9,1,34445947,2,891515,0,0x5269BF8720946b5c38FBf361a947bA9D30C91313
73841,1365,1,2,34530503,2,976071,0,0x983961F34fC4cFC5EAfec371CDBA9d56fF8C1935
73842,1365,2,1,67200368,4,91504,467767,0x983961F34fC4cFC5EAfec371CDBA9d56fF8C1935
73843,1365,9,1,50623714,3,292066,0,0x983961F34fC4cFC5EAfec371CDBA9d56fF8C1935
73844,1366,9,2,67353333,4,244469,467292,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73845,1366,9,1,17574210,1,796994,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73846,1366,2,1,34444350,2,889918,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73847,1367,2,1,68074929,4,966065,467292,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73848,1367,1,2,16979389,1,202173,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73849,1367,9,1,34085463,2,531031,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73850,1368,1,1,67911588,4,802724,467292,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73851,1368,10,2,34132307,2,577875,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73852,1368,1,1,16835343,1,58127,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73853,1369,2,1,17342503,1,565287,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73854,1369,2,2,68019442,4,910578,467292,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73855,1369,2,1,34169864,2,615432,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73856,1370,1,1,17645764,1,868548,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73857,1370,10,1,67711595,4,602731,467292,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73858,1370,9,2,33570761,2,16329,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73859,1370,2,1,33990880,2,436448,0,0x371C748e0B3eACAdF7bf96C67B7Bc9Ce26de5367
73860,1371,9,2,67317624,4,208760,466522,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73861,1371,10,2,51306212,3,974564,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73862,1371,1,1,34417615,2,863183,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73863,1372,9,2,67999784,4,890920,466522,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73864,1372,2,1,50459931,3,128283,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73865,1372,10,1,17281411,1,504195,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73866,1373,9,2,67457523,4,348659,466522,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73867,1373,1,1,17593799,1,816583,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73868,1373,2,1,50791422,3,459774,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73869,1374,9,1,50621324,3,289676,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73870,1374,1,2,67708292,4,599428,466522,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73871,1374,9,1,16915678,1,138462,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73872,1375,1,1,17694637,1,917421,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73873,1375,2,2,17115399,1,338183,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73874,1375,10,2,67541555,4,432691,466522,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73875,1375,1,1,33833204,2,278772,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73876,1376,9,2,67961489,4,852625,466522,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73877,1376,10,1,17170894,1,393678,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73878,1376,10,1,33972115,2,417683,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73879,1377,1,1,17319725,1,542509,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73880,1377,9,2,67396164,4,287300,466522,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73881,1377,1,1,17043875,1,266659,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73882,1378,1,2,67932015,4,823151,466522,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73883,1378,10,1,33880088,2,325656,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73884,1378,9,1,34355119,2,800687,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73885,1379,2,1,50870505,3,538857,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73886,1379,1,2,67225078,4,116214,466522,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73887,1379,10,1,33739909,2,185477,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73888,1380,9,2,34304371,2,749939,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73889,1380,1,2,67171461,4,62597,466522,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73890,1380,9,1,34110396,2,555964,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73891,1381,9,2,33894662,2,340230,0,0x2D7558Ed8077E4497c12707Af5CDd231FAE6Be6b
73892,1381,1,2,67244472,4,135608,466522,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73893,1381,10,1,17213074,1,435858,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73894,1382,10,1,68043295,4,934431,466404,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73895,1382,9,2,34497230,2,942798,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73896,1382,9,1,34373272,2,818840,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73897,1383,1,2,67753186,4,644322,466404,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73898,1383,2,1,34023498,2,469066,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73899,1383,1,1,34459725,2,905293,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73900,1384,9,2,16854161,1,76945,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73901,1384,9,1,68006403,4,897539,466404,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73902,1384,2,1,17167998,1,390782,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73903,1385,10,2,67668173,4,559309,466404,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73904,1385,9,1,17431881,1,654665,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73905,1385,2,1,51200529,3,868881,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73906,1386,9,1,33660738,2,106306,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73907,1386,9,2,17637007,1,859791,0,0x983961F34fC4cFC5EAfec371CDBA9d56fF8C1935
73908,1386,9,1,67477613,4,368749,466404,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73909,1386,2,1,17712331,1,935115,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73910,1387,2,1,17684157,1,906941,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73911,1387,2,2,67457234,4,348370,466401,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73912,1387,1,1,34550818,2,996386,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73913,1388,2,3,67298103,4,189239,464681,0x180B99e223ac8e703282302EDcA2Ded92d33581e
73914,1388,1,1,33931316,2,376884,0,0x180B99e223ac8e703282302EDcA2Ded92d33581e
73915,1388,1,2,50925364,3,593716,0,0x180B99e223ac8e703282302EDcA2Ded92d33581e
4452,0,9,2,34172042,2,617610,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
4453,0,1,3,84717235,5,831155,464498,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
4454,0,10,1,16949412,1,172196,0,0xfBf13497056F33300Ad82511c6A1349dd3d2Ae26
73916,1389,9,1,17628995,1,851779,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73917,1389,2,2,17525666,1,748450,0,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73918,1389,1,3,84365039,5,478959,464428,0x778F7434956b899303708fA3c5Fad85bf9D93e06
73919,1390,2,2,67492942,4,384078,463022,0x7d001db2dc940b600f3494444b1a8082B388031B
73920,1390,1,1,34367770,2,813338,0,0x7d001db2dc940b600f3494444b1a8082B388031B
73921,1390,2,1,16910144,1,132928,0,0x7d001db2dc940b600f3494444b1a8082B388031B
73922,1391,2,1,67483017,4,374153,463022,0x7d001db2dc940b600f3494444b1a8082B388031B
73923,1391,1,2,16779924,1,2708,0,0x7d001db2dc940b600f3494444b1a8082B388031B
73924,1391,1,1,33998449,2,444017,0,0x7d001db2dc940b600f3494444b1a8082B388031B
73925,1392,10,1,17586306,1,809090,0,0x7d001db2dc940b600f3494444b1a8082B388031B
73926,1392,1,5,67571238,4,462374,463022,0x7d001db2dc940b600f3494444b1a8082B388031B
73927,1392,2,1,17274632,1,497416,0,0x7d001db2dc940b600f3494444b1a8082B388031B
73928,1393,2,1,17614061,1,836845,0,0x7d001db2dc940b600f3494444b1a8082B388031B
73929,1393,2,2,67506801,4,397937,463022,0x7d001db2dc940b600f3494444b1a8082B388031B
73930,1393,9,1,34167779,2,613347,0,0x7d001db2dc940b600f3494444b1a8082B388031B
73931,1394,9,2,34067984,2,513552,0,0x7d001db2dc940b600f3494444b1a8082B388031B
73932,1394,10,4,67364196,4,255332,463022,0x7d001db2dc940b600f3494444b1a8082B388031B
73933,1394,9,1,17595608,1,818392,0,0x7d001db2dc940b600f3494444b1a8082B388031B
73934,1394,1,1,33641458,2,87026,0,0x7d001db2dc940b600f3494444b1a8082B388031B
73935,1395,2,2,34005942,2,451510,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
73936,1395,2,1,67692219,4,583355,462880,0xb51694051d0294EccDa91b62B05c7637B5bF348B
73937,1395,2,1,17378359,1,601143,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
73938,1396,1,2,67944705,4,835841,462880,0xb51694051d0294EccDa91b62B05c7637B5bF348B
73939,1396,1,1,33570241,2,15809,0,0xb51694051d0294EccDa91b62B05c7637B5bF348B
73940,1396,9,1,17419260,1,642044,0,0x19a7ECbbFCEACb3d67Fc69293baF42B2EC83b7cb
73941,1397,10,2,67911001,4,802137,462873,0x3E3291E45A55A4b160dd4A3B81C3367b79f818d3
73942,1397,9,1,34252032,2,697600,0,0x3E3291E45A55A4b160dd4A3B81C3367b79f818d3
73943,1397,1,1,17305846,1,528630,0,0x3E3291E45A55A4b160dd4A3B81C3367b79f818d3
73944,1398,10,2,33900524,2,346092,0,0x765FEc224E701c36870f088bab3d18648eb765e3
73945,1398,2,1,67275128,4,166264,462802,0x765FEc224E701c36870f088bab3d18648eb765e3
73946,1398,2,1,17218110,1,440894,0,0x765FEc224E701c36870f088bab3d18648eb765e3
73947,1399,1,1,51045541,3,713893,0,0xA7cF0d8511d269DA2E06a5665f0d8A67f4fe7f2e
73948,1399,1,2,67956267,4,847403,462397,0x7d001db2dc940b600f3494444b1a8082B388031B
73949,1399,2,1,33900878,2,346446,0,0xA7cF0d8511d269DA2E06a5665f0d8A67f4fe7f2e
73950,1400,10,4,67932322,4,823458,462396,0xAbe648928A8d5B1D943d5d237De71BB2A0C2794c
73951,1400,9,2,17725144,1,947928,0,0xA7cF0d8511d269DA2E06a5665f0d8A67f4fe7f2e
73952,1400,10,1,33753863,2,199431,0,0xA7cF0d8511d269DA2E06a5665f0d8A67f4fe7f2e
73953,1401,2,2,67175596,4,66732,461469,0x1E915b59f0400f29dd974037b1672a572F664575
73954,1401,2,1,34289918,2,735486,0,0x1E915b59f0400f29dd974037b1672a572F664575
73955,1401,9,1,17492380,1,715164,0,0x1E915b59f0400f29dd974037b1672a572F664575
73956,1402,2,2,67213165,4,104301,461469,0x1E915b59f0400f29dd974037b1672a572F664575
73957,1402,2,1,17278613,1,501397,0,0x1E915b59f0400f29dd974037b1672a572F664575
73958,1402,9,1,34331458,2,777026,0,0x1E915b59f0400f29dd974037b1672a572F664575
73959,1403,9,2,67372725,4,263861,461053,0xDbB59151b18Dd72E9AC092706e93De5b5d7a9325
73960,1403,1,3,17764714,1,987498,0,0xAbe648928A8d5B1D943d5d237De71BB2A0C2794c
73961,1403,10,1,17245449,1,468233,0,0xDbB59151b18Dd72E9AC092706e93De5b5d7a9325
73962,1404,10,1,67743732,4,634868,460840,0x8C78481E28Dc6B2285099B2C7Dc4515680d0dC7c
73963,1404,2,2,17246151,1,468935,0,0x8C78481E28Dc6B2285099B2C7Dc4515680d0dC7c
73964,1404,1,1,34379414,2,824982,0,0x8C78481E28Dc6B2285099B2C7Dc4515680d0dC7c
73965,1405,10,1,17348646,1,571430,0,0x3E3291E45A55A4b160dd4A3B81C3367b79f818d3
73966,1405,1,2,17230535,1,453319,0,0x3E3291E45A55A4b160dd4A3B81C3367b79f818d3
73967,1405,9,1,67542936,4,434072,460198,0x3E3291E45A55A4b160dd4A3B81C3367b79f818d3
73968,1406,2,1,17299149,1,521933,0,0x3E3291E45A55A4b160dd4A3B81C3367b79f818d3
73969,1406,1,2,67534660,4,425796,460198,0x3E3291E45A55A4b160dd4A3B81C3367b79f818d3
73970,1406,10,1,17312495,1,535279,0,0x3E3291E45A55A4b160dd4A3B81C3367b79f818d3
73971,1407,2,1,67261323,4,152459,460056,0x3E3291E45A55A4b160dd4A3B81C3367b79f818d3
73972,1407,9,2,17430064,1,652848,0,0x3E3291E45A55A4b160dd4A3B81C3367b79f818d3
73973,1407,2,1,34381949,2,827517,0,0x3E3291E45A55A4b160dd4A3B81C3367b79f818d3
73974,1408,1,2,67200146,4,91282,460048,0x3E3291E45A55A4b160dd4A3B81C3367b79f818d3
73975,1408,1,1,17310479,1,533263,0,0x3E3291E45A55A4b160dd4A3B81C3367b79f818d3
73976,1408,10,1,17195014,1,417798,0,0x3E3291E45A55A4b160dd4A3B81C3367b79f818d3
73977,1409,10,2,33607487,2,53055,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
73978,1409,9,1,67779289,4,670425,455462,0x21b804927286C058B4cF819D65A3B0721AAe2333
73979,1409,9,1,16897600,1,120384,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
73980,1410,1,2,33764509,2,210077,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
73981,1410,1,1,33865868,2,311436,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
73982,1410,1,1,67723408,4,614544,455462,0x21b804927286C058B4cF819D65A3B0721AAe2333
73983,1411,9,2,50681153,3,349505,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
73984,1411,1,1,68075209,4,966345,455462,0x21b804927286C058B4cF819D65A3B0721AAe2333
73985,1411,9,1,33924904,2,370472,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
73986,1412,2,1,67273837,4,164973,455462,0x21b804927286C058B4cF819D65A3B0721AAe2333
73987,1412,10,2,17099882,1,322666,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
73988,1412,9,1,17038736,1,261520,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
73989,1413,9,1,33636064,2,81632,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
73990,1413,9,2,17602560,1,825344,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
73991,1413,1,1,67708430,4,599566,455462,0x21b804927286C058B4cF819D65A3B0721AAe2333
73992,1413,2,1,33720385,2,165953,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
73993,1414,1,1,17225459,1,448243,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
73994,1414,9,2,67564682,4,455818,455462,0x21b804927286C058B4cF819D65A3B0721AAe2333
73995,1414,9,1,17424383,1,647167,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
73996,1415,9,2,17724688,1,947472,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
73997,1415,2,1,67364439,4,255575,455462,0x21b804927286C058B4cF819D65A3B0721AAe2333
73998,1415,2,1,17646653,1,869437,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
73999,1416,1,2,67662234,4,553370,455462,0x21b804927286C058B4cF819D65A3B0721AAe2333
74000,1416,10,1,17432963,1,655747,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
74001,1416,9,1,34236985,2,682553,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
74002,1417,1,1,17424581,1,647365,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
74003,1417,9,2,68015184,4,906320,455462,0x21b804927286C058B4cF819D65A3B0721AAe2333
74004,1417,2,1,34012774,2,458342,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
74005,1418,9,1,67579809,4,470945,455462,0x21b804927286C058B4cF819D65A3B0721AAe2333
74006,1418,10,2,17775192,1,997976,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
74007,1418,2,1,17154769,1,377553,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
74008,1419,9,2,16792064,1,14848,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
74009,1419,1,1,67679601,4,570737,455462,0x21b804927286C058B4cF819D65A3B0721AAe2333
74010,1419,2,1,17335054,1,557838,0,0x21b804927286C058B4cF819D65A3B0721AAe2333
74011,1420,9,1,16943297,1,166081,0,0x39B3501de5Ee7878bcc00bCB03035E3046E4c80f
74012,1420,9,2,67389247,4,280383,455169,0x39B3501de5Ee7878bcc00bCB03035E3046E4c80f
74013,1420,2,1,34116412,2,561980,0,0x39B3501de5Ee7878bcc00bCB03035E3046E4c80f
74014,1421,10,2,67569606,4,460742,455169,0x39B3501de5Ee7878bcc00bCB03035E3046E4c80f
74015,1421,2,1,17590688,1,813472,0,0x39B3501de5Ee7878bcc00bCB03035E3046E4c80f
74016,1421,1,1,17152756,1,375540,0,0x39B3501de5Ee7878bcc00bCB03035E3046E4c80f
74017,1422,10,1,17087897,1,310681,0,0x180B99e223ac8e703282302EDcA2Ded92d33581e
74018,1422,2,5,67919556,4,810692,454870,0x180B99e223ac8e703282302EDcA2Ded92d33581e
74019,1422,10,1,33753675,2,199243,0,0x180B99e223ac8e703282302EDcA2Ded92d33581e
74020,1423,9,1,17035502,1,258286,0,0x8Fd1Ac1c6530acc0A8CA18311925264c9ec9121d
74021,1423,2,2,67341306,4,232442,452789,0x8Fd1Ac1c6530acc0A8CA18311925264c9ec9121d
74022,1423,10,1,17280395,1,503179,0,0x8Fd1Ac1c6530acc0A8CA18311925264c9ec9121d
74023,1424,1,1,17144997,1,367781,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74024,1424,9,2,67126753,4,17889,452782,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74025,1424,9,1,17376376,1,599160,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74026,1425,2,1,33738301,2,183869,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74027,1425,10,2,67852796,4,743932,452782,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74028,1425,9,1,33818357,2,263925,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74029,1426,9,1,34528582,2,974150,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74030,1426,10,2,67637873,4,529009,452782,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74031,1426,9,1,34236559,2,682127,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74032,1427,9,2,67726695,4,617831,452782,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74033,1427,10,1,33813732,2,259300,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74034,1427,10,1,17612334,1,835118,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74035,1428,10,1,50765248,3,433600,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74036,1428,9,2,17744311,1,967095,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74037,1428,2,1,67396078,4,287214,452782,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74038,1428,9,1,51248401,3,916753,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74039,1429,2,1,17514664,1,737448,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74040,1429,2,2,67740424,4,631560,452782,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74041,1429,9,1,17590738,1,813522,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74042,1430,2,2,17097585,1,320369,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74043,1430,2,1,67733840,4,624976,452782,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74044,1430,10,1,34085219,2,530787,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74045,1431,9,1,68044258,4,935394,452782,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74046,1431,9,2,34320265,2,765833,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74047,1431,1,1,17230063,1,452847,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74048,1432,9,2,17216953,1,439737,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74049,1432,1,1,67804472,4,695608,452782,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74050,1432,1,1,17357550,1,580334,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74051,1433,9,1,17057073,1,279857,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74052,1433,9,2,67303096,4,194232,452782,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74053,1433,1,1,34072752,2,518320,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74054,1434,9,1,67709830,4,600966,452782,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74055,1434,9,2,33997322,2,442890,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74056,1434,1,1,17187109,1,409893,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74057,1435,2,2,68039604,4,930740,452778,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74058,1435,9,1,34512072,2,957640,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74059,1435,2,1,34458081,2,903649,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74060,1436,1,1,17408503,1,631287,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74061,1436,9,2,67157806,4,48942,452778,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74062,1436,2,1,34521081,2,966649,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74063,1437,1,2,34157979,2,603547,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74064,1437,2,1,67751264,4,642400,452778,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74065,1437,2,1,17731120,1,953904,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74066,1438,2,1,67901904,4,793040,452778,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74067,1438,1,2,17132140,1,354924,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74068,1438,10,1,17688934,1,911718,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74069,1439,9,1,67436302,4,327438,452778,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74070,1439,10,2,34006335,2,451903,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74071,1439,9,1,17039632,1,262416,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74072,1439,9,1,34533028,2,978596,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74073,1440,2,1,67525186,4,416322,452778,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74074,1440,9,2,17034760,1,257544,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74075,1440,9,1,33941017,2,386585,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74076,1441,2,1,67945789,4,836925,452778,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
74077,1441,2,2,17025859,1,248643,0,0xf7EE6C2F811b52c72EFD167A1bb3F4AdAa1E0F89
